TIME;u(t);I(t)
2,57E-03;3,4;0,32
2,57E-03;3,4;0,36
2,58E-03;3,2;0,36
2,58E-03;3,2;0,4
2,58E-03;3,2;0,36
2,59E-03;3,2;0,32
2,59E-03;3,4;0,28
2,60E-03;3,2;0,32
2,60E-03;3,2;0,32
2,60E-03;3,4;0,24
2,61E-03;3,6;0,36
2,61E-03;3,6;0,28
2,62E-03;3,4;0,32
2,62E-03;3,6;0,28
2,62E-03;3,6;0,32
2,63E-03;3,4;0,4
2,63E-03;3,4;0,4
2,64E-03;3,6;0,4
2,64E-03;3,6;0,28
2,64E-03;3,4;0,4
2,65E-03;3,2;0,28
2,65E-03;3,4;0,32
2,66E-03;3,4;0,36
2,66E-03;3,6;0,36
2,66E-03;3,4;0,32
2,67E-03;3,8;0,32
2,67E-03;3,8;0,44
2,68E-03;3,6;0,24
2,68E-03;3,2;0,32
2,68E-03;3,2;0,36
2,69E-03;3,4;0,36
2,69E-03;3,4;0,4
2,70E-03;3,4;0,4
2,70E-03;3,6;0,4
2,70E-03;3,6;0,36
2,71E-03;3,4;0,32
2,71E-03;3,2;0,36
2,72E-03;3,2;0,36
2,72E-03;3,4;0,4
2,72E-03;3,4;0,32
2,73E-03;3,4;0,4
2,73E-03;3,8;0,32
2,74E-03;3,2;0,4
2,74E-03;3,4;0,24
2,74E-03;3,8;0,36
2,75E-03;3,6;0,32
2,75E-03;3,6;0,32
2,76E-03;3,4;0,4
2,76E-03;3,4;0,36
2,76E-03;3,4;0,36
2,77E-03;3,4;0,32
2,77E-03;3,6;0,36
2,78E-03;3,4;0,28
2,78E-03;3,6;0,36
2,78E-03;3,4;0,32
2,79E-03;3,4;0,36
2,79E-03;3,4;0,36
2,80E-03;3,4;0,36
2,80E-03;3,6;0,4
2,80E-03;3,4;0,36
2,81E-03;3,8;0,48
2,81E-03;3,8;0,36
2,82E-03;3,4;0,36
2,82E-03;3,8;0,32
2,82E-03;3,8;0,28
2,83E-03;3,4;0,36
2,83E-03;3,4;0,36
2,84E-03;3,6;0,4
2,84E-03;3,6;0,36
2,84E-03;3,6;0,4
2,85E-03;3;0,36
2,85E-03;3,4;0,32
2,86E-03;3,6;0,4
2,86E-03;3,6;0,28
2,86E-03;3,4;0,4
2,87E-03;3,6;0,36
2,87E-03;3,6;0,4
2,88E-03;3,8;0,4
2,88E-03;3,4;0,36
2,88E-03;3,6;0,4
2,89E-03;3,6;0,4
2,89E-03;4;0,36
2,90E-03;3,6;0,36
2,90E-03;3,4;0,28
2,90E-03;3,8;0,36
2,91E-03;3,4;0,32
2,91E-03;3,4;0,4
2,92E-03;3,8;0,4
2,92E-03;4;0,24
2,92E-03;3,2;0,4
2,93E-03;3,6;0,36
2,93E-03;3,6;0,32
2,94E-03;3,8;0,4
2,94E-03;3,8;0,4
2,94E-03;3,6;0,36
2,95E-03;3,8;0,36
2,95E-03;3,8;0,32
2,96E-03;3,6;0,36
2,96E-03;4;0,36
2,96E-03;4;0,36
2,97E-03;3,6;0,32
2,97E-03;3,6;0,36
2,98E-03;3,8;0,32
2,98E-03;3,6;0,44
2,98E-03;3,8;0,44
2,99E-03;3,6;0,32
2,99E-03;4;0,44
3,00E-03;3,6;0,36
3,00E-03;3,8;0,36
3,00E-03;3,8;0,44
3,01E-03;3,4;0,4
3,01E-03;3,8;0,36
3,02E-03;3,8;0,4
3,02E-03;3,8;0,36
3,02E-03;3,8;0,36
3,03E-03;3,8;0,4
3,03E-03;3,6;0,36
3,04E-03;3,8;0,4
3,04E-03;3,8;0,32
3,04E-03;3,6;0,4
3,05E-03;3,8;0,44
3,05E-03;3,4;0,4
3,06E-03;3,8;0,44
3,06E-03;3,8;0,4
3,06E-03;3,8;0,44
3,07E-03;3,6;0,32
3,07E-03;3,8;0,32
3,08E-03;3,6;0,4
3,08E-03;3,8;0,36
3,08E-03;3,8;0,4
3,09E-03;3,6;0,36
3,09E-03;4;0,48
3,10E-03;3,8;0,4
3,10E-03;3,4;0,48
3,10E-03;3,6;0,44
3,11E-03;4;0,4
3,11E-03;3,8;0,36
3,12E-03;4,2;0,36
3,12E-03;3,6;0,44
3,12E-03;3,6;0,44
3,13E-03;4;0,4
3,13E-03;3,6;0,36
3,14E-03;3,8;0,4
3,14E-03;4;0,48
3,14E-03;4,2;0,44
3,15E-03;3,8;0,44
3,15E-03;3,8;0,48
3,16E-03;4,2;0,36
3,16E-03;3,8;0,4
3,16E-03;3,8;0,4
3,17E-03;3,6;0,44
3,17E-03;3,6;0,36
3,18E-03;3,6;0,4
3,18E-03;3,8;0,44
3,18E-03;4;0,48
3,19E-03;3,6;0,44
3,19E-03;3,6;0,4
3,20E-03;3,8;0,48
3,20E-03;4;0,4
3,20E-03;4;0,44
3,21E-03;3,6;0,44
3,21E-03;3,8;0,44
3,22E-03;4;0,4
3,22E-03;3,8;0,4
3,22E-03;3,8;0,28
3,23E-03;3,6;0,52
3,23E-03;3,8;0,4
3,24E-03;3,8;0,48
3,24E-03;3,6;0,44
3,24E-03;3,8;0,52
3,25E-03;4;0,44
3,25E-03;3,8;0,48
3,26E-03;4;0,48
3,26E-03;4;0,44
3,26E-03;4,2;0,56
3,27E-03;4;0,48
3,27E-03;4;0,48
3,28E-03;4,2;0,48
3,28E-03;3,8;0,4
3,28E-03;4;0,4
3,29E-03;3,8;0,4
3,29E-03;4;0,48
3,30E-03;3,8;0,36
3,30E-03;4;0,48
3,30E-03;4;0,52
3,31E-03;4;0,36
3,31E-03;3,8;0,44
3,32E-03;4,2;0,44
3,32E-03;4;0,44
3,32E-03;4,4;0,48
3,33E-03;4;0,4
3,33E-03;3,6;0,44
3,34E-03;3,8;0,36
3,34E-03;3,8;0,48
3,34E-03;4;0,4
3,35E-03;4;0,48
3,35E-03;4;0,44
3,36E-03;3,8;0,48
3,36E-03;4;0,52
3,36E-03;4;0,4
3,37E-03;4;0,56
3,37E-03;4,2;0,48
3,38E-03;4;0,44
3,38E-03;3,8;0,52
3,38E-03;3,8;0,52
3,39E-03;4;0,48
3,39E-03;3,8;0,52
3,40E-03;4,2;0,48
3,40E-03;3,6;0,52
3,40E-03;3,8;0,48
3,41E-03;3,8;0,48
3,41E-03;3,8;0,52
3,42E-03;4;0,56
3,42E-03;4,4;0,52
3,42E-03;4;0,56
3,43E-03;4;0,52
3,43E-03;4,2;0,52
3,44E-03;4;0,52
3,44E-03;4;0,56
3,44E-03;4;0,52
3,45E-03;3,6;0,52
3,45E-03;3,8;0,52
3,46E-03;4;0,56
3,46E-03;4;0,52
3,46E-03;4;0,52
3,47E-03;4;0,52
3,47E-03;4,2;0,56
3,48E-03;4;0,48
3,48E-03;4,4;0,52
3,48E-03;4,2;0,48
3,49E-03;3,6;0,44
3,49E-03;4;0,4
3,50E-03;4;0,56
3,50E-03;4,2;0,52
3,50E-03;4,4;0,44
3,51E-03;4;0,6
3,51E-03;4;0,6
3,52E-03;4;0,48
3,52E-03;4;0,52
3,52E-03;4,6;0,56
3,53E-03;4,2;0,52
3,53E-03;4;0,6
3,54E-03;4,2;0,48
3,54E-03;4,2;0,6
3,54E-03;4;0,56
3,55E-03;4;0,56
3,55E-03;4,2;0,56
3,56E-03;4;0,48
3,56E-03;4,2;0,48
3,56E-03;4,2;0,52
3,57E-03;3,8;0,56
3,57E-03;4,2;0,56
3,58E-03;3,8;0,52
3,58E-03;4,2;0,52
3,58E-03;3,8;0,6
3,59E-03;4,4;0,56
3,59E-03;4,2;0,48
3,60E-03;4;0,56
3,60E-03;4,4;0,56
3,60E-03;4;0,64
3,61E-03;4;0,52
3,61E-03;4,2;0,56
3,62E-03;4,2;0,52
3,62E-03;4,6;0,52
3,62E-03;4,2;0,56
3,63E-03;4,2;0,56
3,63E-03;4,6;0,56
3,64E-03;4,4;0,64
3,64E-03;4;0,6
3,64E-03;4,2;0,56
3,65E-03;4,2;0,56
3,65E-03;4,6;0,6
3,66E-03;4,4;0,56
3,66E-03;4;0,56
3,66E-03;4,2;0,6
3,67E-03;4,6;0,64
3,67E-03;4,2;0,6
3,68E-03;4,4;0,6
3,68E-03;4,4;0,56
3,68E-03;4;0,56
3,69E-03;4,2;0,56
3,69E-03;4,2;0,64
3,70E-03;3,8;0,68
3,70E-03;4,4;0,64
3,70E-03;4,2;0,6
3,71E-03;4,2;0,64
3,71E-03;4,2;0,6
3,72E-03;4;0,64
3,72E-03;4,6;0,68
3,72E-03;4;0,64
3,73E-03;3,8;0,68
3,73E-03;4,4;0,6
3,74E-03;3,8;0,64
3,74E-03;4,2;0,6
3,74E-03;4,2;0,64
3,75E-03;4,4;0,64
3,75E-03;4;0,6
3,76E-03;4;0,68
3,76E-03;4;0,64
3,76E-03;3,8;0,6
3,77E-03;4,6;0,72
3,77E-03;4,4;0,68
3,78E-03;4,2;0,72
3,78E-03;4,8;0,68
3,78E-03;4,2;0,68
3,79E-03;4,4;0,68
3,79E-03;4,6;0,68
3,80E-03;4,2;0,6
3,80E-03;4,2;0,76
3,80E-03;4,2;0,68
3,81E-03;4,2;0,72
3,81E-03;4,4;0,72
3,82E-03;4,6;0,68
3,82E-03;4,6;0,72
3,82E-03;4,4;0,6
3,83E-03;4,6;0,72
3,83E-03;4,2;0,76
3,84E-03;4,2;0,68
3,84E-03;4,6;0,68
3,84E-03;3,8;0,68
3,85E-03;4,6;0,72
3,85E-03;4,6;0,68
3,86E-03;4,6;0,68
3,86E-03;4,6;0,72
3,86E-03;4,2;0,76
3,87E-03;4,2;0,68
3,87E-03;4;0,64
3,88E-03;4,2;0,72
3,88E-03;4,2;0,72
3,88E-03;4;0,72
3,89E-03;4,6;0,76
3,89E-03;4,6;0,72
3,90E-03;4,4;0,8
3,90E-03;4,2;0,8
3,90E-03;4,2;0,76
3,91E-03;4,4;0,72
3,91E-03;4,6;0,8
3,92E-03;4,8;0,76
3,92E-03;4,6;0,76
3,92E-03;4,2;0,8
3,93E-03;4;0,8
3,93E-03;4,2;0,72
3,94E-03;4,2;0,88
3,94E-03;4,2;0,8
3,94E-03;4,4;0,8
3,95E-03;4,4;0,8
3,95E-03;4,4;0,76
3,96E-03;4,4;0,76
3,96E-03;4,6;0,72
3,96E-03;4,2;0,8
3,97E-03;4,2;0,72
3,97E-03;4,2;0,8
3,98E-03;4,2;0,76
3,98E-03;4,2;0,8
3,98E-03;4,2;0,88
3,99E-03;4,2;0,8
3,99E-03;4,2;0,68
4,00E-03;4,6;0,8
4,00E-03;4,2;0,8
4,00E-03;4,2;0,76
4,01E-03;4,4;0,76
4,01E-03;4,2;0,8
4,02E-03;4,6;0,88
4,02E-03;4;0,8
4,02E-03;4,6;0,8
4,03E-03;4,4;0,88
4,03E-03;4,2;0,88
4,04E-03;4,4;0,92
4,04E-03;4,6;0,8
4,04E-03;4,6;0,92
4,05E-03;4,6;0,92
4,05E-03;4,6;0,88
4,06E-03;4,2;0,88
4,06E-03;4,4;0,88
4,06E-03;4,6;0,84
4,07E-03;4,6;0,88
4,07E-03;4,6;0,88
4,08E-03;4,4;0,88
4,08E-03;4,4;0,8
4,08E-03;4,6;0,92
4,09E-03;4,6;0,88
4,09E-03;4,2;0,88
4,10E-03;4,4;0,84
4,10E-03;4,6;0,92
4,10E-03;4;0,84
4,11E-03;4,4;0,88
4,11E-03;4,6;0,92
4,12E-03;4;0,84
4,12E-03;4,4;0,88
4,12E-03;4,6;0,92
4,13E-03;4,4;0,92
4,13E-03;4,2;0,88
4,14E-03;4,6;0,92
4,14E-03;4,6;0,92
4,14E-03;4,6;0,92
4,15E-03;4,4;0,92
4,15E-03;4,6;0,96
4,16E-03;4,4;0,92
4,16E-03;4,2;0,96
4,16E-03;4,2;0,88
4,17E-03;4,4;0,92
4,17E-03;4,2;0,84
4,18E-03;4,8;0,88
4,18E-03;4,6;0,88
4,18E-03;4,6;0,92
4,19E-03;4,6;0,96
4,19E-03;4,6;1
4,20E-03;4,4;0,92
4,20E-03;4,6;0,88
4,20E-03;4,6;1
4,21E-03;4,2;1
4,21E-03;4,6;1
4,22E-03;4,6;1
4,22E-03;4,4;0,96
4,22E-03;4,4;1
4,23E-03;4,6;0,96
4,23E-03;4,6;1
4,24E-03;4,6;1
4,24E-03;4;1
4,24E-03;4,6;1
4,25E-03;4,6;1,04
4,25E-03;4,4;1
4,26E-03;4,2;1
4,26E-03;4,6;0,96
4,26E-03;4,6;1,04
4,27E-03;4,4;1
4,27E-03;4,2;1
4,28E-03;4,6;1,04
4,28E-03;4,6;1
4,28E-03;4,6;1,04
4,29E-03;4,2;1,08
4,29E-03;4,6;1,04
4,30E-03;4,6;1,04
4,30E-03;4,6;1,08
4,30E-03;4,6;1,04
4,31E-03;4,2;1,04
4,31E-03;4,6;1,04
4,32E-03;4,8;1,08
4,32E-03;4,6;1,08
4,32E-03;4,4;1
4,33E-03;4,6;1,08
4,33E-03;4,6;1,04
4,34E-03;4,8;1,04
4,34E-03;4,4;1,08
4,34E-03;4,6;1
4,35E-03;4,6;1
4,35E-03;4,4;1,16
4,36E-03;4,2;1,04
4,36E-03;4,6;1,04
4,36E-03;4,4;1,12
4,37E-03;4,2;1,12
4,37E-03;4,6;1,04
4,38E-03;4,4;1,08
4,38E-03;4,2;1,08
4,38E-03;4,8;1,04
4,39E-03;4,6;1,2
4,39E-03;4,6;1,08
4,40E-03;4,6;1,12
4,40E-03;4,6;1,12
4,40E-03;4,6;1,12
4,41E-03;4,6;1,12
4,41E-03;4,6;1,08
4,42E-03;4,4;1,12
4,42E-03;4,6;1,12
4,42E-03;4,4;1,2
4,43E-03;4,4;1,16
4,43E-03;4,4;1,2
4,44E-03;4,6;1,08
4,44E-03;4,4;1,16
4,44E-03;4,6;1,2
4,45E-03;4,8;1,12
4,45E-03;4,6;1,16
4,46E-03;4,6;1,16
4,46E-03;5;1,12
4,46E-03;4,6;1,12
4,47E-03;4,6;1,12
4,47E-03;4,6;1,28
4,48E-03;4,4;1,2
4,48E-03;4,6;1,16
4,48E-03;4,6;1,24
4,49E-03;4,6;1,12
4,49E-03;4,2;1,08
4,50E-03;4,6;1,24
4,50E-03;4,4;1,2
4,50E-03;4,4;1,12
4,51E-03;4,8;1,2
4,51E-03;4,2;1,2
4,52E-03;4,8;1,16
4,52E-03;4,2;1,24
4,52E-03;4,4;1,2
4,53E-03;4,6;1,16
4,53E-03;4,6;1,24
4,54E-03;4,6;1,2
4,54E-03;4,6;1,2
4,54E-03;4,6;1,16
4,55E-03;4,6;1,2
4,55E-03;4,4;1,16
4,56E-03;4,4;1,24
4,56E-03;4,6;1,2
4,56E-03;4,2;1,2
4,57E-03;4,4;1,2
4,57E-03;4,4;1,24
4,58E-03;4,6;1,28
4,58E-03;4,8;1,2
4,58E-03;4,4;1,24
4,59E-03;4,8;1,2
4,59E-03;4,6;1,24
4,60E-03;4,6;1,16
4,60E-03;4,6;1,2
4,60E-03;4,6;1,28
4,61E-03;5;1,2
4,61E-03;4,6;1,28
4,62E-03;4,6;1,28
4,62E-03;4,6;1,2
4,62E-03;4,2;1,2
4,63E-03;5;1,32
4,63E-03;4,8;1,2
4,64E-03;4,8;1,2
4,64E-03;4,6;1,24
4,64E-03;4,4;1,24
4,65E-03;4,6;1,24
4,65E-03;4,4;1,32
4,66E-03;4,6;1,24
4,66E-03;4,6;1,32
4,66E-03;4,6;1,24
4,67E-03;4,2;1,28
4,67E-03;4,6;1,2
4,68E-03;4,6;1,2
4,68E-03;4,6;1,24
4,68E-03;4,8;1,32
4,69E-03;4,6;1,28
4,69E-03;4,6;1,32
4,70E-03;4,8;1,32
4,70E-03;4,8;1,32
4,70E-03;4,2;1,28
4,71E-03;4,6;1,28
4,71E-03;4,6;1,32
4,72E-03;4,6;1,24
4,72E-03;4;1,32
4,72E-03;4,6;1,2
4,73E-03;4,6;1,32
4,73E-03;4,4;1,32
4,74E-03;4,8;1,32
4,74E-03;4,6;1,24
4,74E-03;4,2;1,2
4,75E-03;4,2;1,24
4,75E-03;4,6;1,2
4,76E-03;4,6;1,28
4,76E-03;4,6;1,28
4,76E-03;4,6;1,28
4,77E-03;4,6;1,28
4,77E-03;4,4;1,32
4,78E-03;4,6;1,24
4,78E-03;4,6;1,36
4,78E-03;4,6;1,32
4,79E-03;4,8;1,32
4,79E-03;4,4;1,32
4,80E-03;4,6;1,24
4,80E-03;4,8;1,28
4,80E-03;4,2;1,28
4,81E-03;4,4;1,36
4,81E-03;4,4;1,32
4,82E-03;4,6;1,28
4,82E-03;4,6;1,32
4,82E-03;4,4;1,28
4,83E-03;4,4;1,24
4,83E-03;4,6;1,28
4,84E-03;4,6;1,32
4,84E-03;4,4;1,36
4,84E-03;4,6;1,32
4,85E-03;4,8;1,32
4,85E-03;4,6;1,28
4,86E-03;4,6;1,24
4,86E-03;4,6;1,32
4,86E-03;4,8;1,28
4,87E-03;4,2;1,36
4,87E-03;4,6;1,32
4,88E-03;4,2;1,32
4,88E-03;4,6;1,24
4,88E-03;4,6;1,24
4,89E-03;4,2;1,32
4,89E-03;4,6;1,2
4,90E-03;4,6;1,24
4,90E-03;4,4;1,28
4,90E-03;4,4;1,2
4,91E-03;4,2;1,28
4,91E-03;4,4;1,24
4,92E-03;4,4;1,28
4,92E-03;4,6;1,28
4,92E-03;4,6;1,24
4,93E-03;4,8;1,16
4,93E-03;4,4;1,2
4,94E-03;4,6;1,28
4,94E-03;4,6;1,28
4,94E-03;4,6;1,32
4,95E-03;4,4;1,28
4,95E-03;4,6;1,28
4,96E-03;4,2;1,2
4,96E-03;4,6;1,16
4,96E-03;4,4;1,24
4,97E-03;4,2;1,24
4,97E-03;4,6;1,24
4,98E-03;4,4;1,2
4,98E-03;4,6;1,24
4,98E-03;4,8;1,16
4,99E-03;4,4;1,2
4,99E-03;4,2;1,28
5,00E-03;4,6;1,24
5,00E-03;4,6;1,28
5,00E-03;4,8;1,16
5,01E-03;4,4;1,24
5,01E-03;4,8;1,24
5,02E-03;4,6;1,2
5,02E-03;4,2;1,12
5,02E-03;4,6;1,28
5,03E-03;4,6;1,16
5,03E-03;4;1,2
5,04E-03;4,6;1,2
5,04E-03;4,6;1,2
5,04E-03;4,6;1,2
5,05E-03;4,6;1,24
5,05E-03;4,6;1,2
5,06E-03;4,6;1,2
5,06E-03;4,6;1,24
5,06E-03;4,6;1,24
5,07E-03;4,4;1,12
5,07E-03;4,2;1,04
5,08E-03;4,6;1,08
5,08E-03;4,6;1,12
5,08E-03;4,4;1,16
5,09E-03;4,6;1,12
5,09E-03;4,4;1,24
5,10E-03;4,8;1,16
5,10E-03;4,8;1,08
5,10E-03;4,8;1,2
5,11E-03;4,6;1,12
5,11E-03;4,6;1,2
5,12E-03;4,4;1,12
5,12E-03;4,8;1,08
5,12E-03;4,4;1,2
5,13E-03;4,6;1,08
5,13E-03;4,4;1,04
5,14E-03;4,6;1,04
5,14E-03;4,6;1,08
5,14E-03;4,6;1,04
5,15E-03;4,4;1,08
5,15E-03;4,4;0,96
5,16E-03;4,6;1,04
5,16E-03;4,6;1,04
5,16E-03;4,2;1,12
5,17E-03;4,6;1,08
5,17E-03;4,4;1,08
5,18E-03;4,2;1,08
5,18E-03;4,6;1,04
5,18E-03;4,6;1,08
5,19E-03;4,4;1,04
5,19E-03;4,4;1
5,20E-03;4,2;1,04
5,20E-03;4,4;1,08
5,20E-03;4,6;1
5,21E-03;4,2;1,04
5,21E-03;4,6;1,08
5,22E-03;4,6;1,04
5,22E-03;4,6;1,12
5,22E-03;4;1,08
5,23E-03;4,8;0,96
5,23E-03;4,6;1,12
5,24E-03;4,6;1
5,24E-03;4,6;1,04
5,24E-03;4,4;1,08
5,25E-03;4,6;1
5,25E-03;4,6;1,08
5,26E-03;4,6;1,04
5,26E-03;4,6;0,96
5,26E-03;4,6;1,04
5,27E-03;4,6;1
5,27E-03;4,4;0,96
5,28E-03;4,6;1
5,28E-03;4,6;0,96
5,28E-03;4,8;1
5,29E-03;4,2;1,04
5,29E-03;4,6;1
5,30E-03;4,6;0,84
5,30E-03;4,6;0,88
5,30E-03;4,6;1
5,31E-03;4,4;1
5,31E-03;4,4;0,92
5,32E-03;4,4;1
5,32E-03;4,2;0,92
5,32E-03;4,4;0,84
5,33E-03;4,4;1
5,33E-03;4,6;0,92
5,34E-03;4,6;0,88
5,34E-03;4,6;0,96
5,34E-03;4,4;0,92
5,35E-03;4,4;0,96
5,35E-03;4,6;0,88
5,36E-03;4,4;0,96
5,36E-03;4,6;0,88
5,36E-03;4,4;0,92
5,37E-03;4,6;0,88
5,37E-03;4,4;0,92
5,38E-03;4,6;0,88
5,38E-03;4,8;0,88
5,38E-03;4,6;0,92
5,39E-03;4,4;0,92
5,39E-03;4,8;0,92
5,40E-03;4,6;0,88
5,40E-03;4,6;0,84
5,40E-03;4,6;0,92
5,41E-03;4,4;0,8
5,41E-03;4,6;0,8
5,42E-03;4,6;0,84
5,42E-03;4,6;0,88
5,42E-03;4,6;0,88
5,43E-03;4,4;0,8
5,43E-03;4,4;0,88
5,44E-03;4,6;0,88
5,44E-03;4,8;0,92
5,44E-03;4,6;0,88
5,45E-03;4,6;0,88
5,45E-03;4,6;0,88
5,46E-03;4,6;0,76
5,46E-03;4,6;0,84
5,46E-03;4,4;0,88
5,47E-03;4,6;0,8
5,47E-03;4,6;0,76
5,48E-03;4,6;0,84
5,48E-03;4,6;0,84
5,48E-03;4,6;0,88
5,49E-03;4,6;0,76
5,49E-03;4,4;0,76
5,50E-03;4,6;0,8
5,50E-03;4,2;0,88
5,50E-03;4,4;0,8
5,51E-03;4,4;0,8
5,51E-03;4,4;0,8
5,52E-03;4,8;0,76
5,52E-03;4,6;0,8
5,52E-03;4,6;0,76
5,53E-03;4,6;0,76
5,53E-03;4,6;0,76
5,54E-03;4,6;0,76
5,54E-03;4,6;0,68
5,54E-03;4,4;0,8
5,55E-03;4,4;0,68
5,55E-03;4,2;0,68
5,56E-03;4,6;0,68
5,56E-03;4,4;0,56
5,56E-03;4,6;0,68
5,57E-03;4,6;0,6
5,57E-03;4,4;0,64
5,58E-03;4,6;0,68
5,58E-03;4,6;0,72
5,58E-03;4,2;0,68
5,59E-03;4,4;0,64
5,59E-03;4,2;0,64
5,60E-03;4,6;0,56
5,60E-03;4,6;0,56
5,60E-03;4,6;0,6
5,61E-03;4,6;0,68
5,61E-03;4,6;0,64
5,62E-03;4,4;0,56
5,62E-03;4,4;0,68
5,62E-03;4,6;0,56
5,63E-03;4,6;0,64
5,63E-03;4,2;0,64
5,64E-03;4,6;0,68
5,64E-03;4,8;0,6
5,64E-03;4,6;0,56
5,65E-03;4,6;0,68
5,65E-03;4,4;0,56
5,66E-03;4,6;0,64
5,66E-03;4,6;0,6
5,66E-03;4,4;0,56
5,67E-03;4,2;0,6
5,67E-03;4,6;0,52
5,68E-03;4,6;0,52
5,68E-03;4,4;0,56
5,68E-03;4,6;0,52
5,69E-03;4,4;0,52
5,69E-03;4,6;0,44
5,70E-03;4,2;0,56
5,70E-03;4,4;0,52
5,70E-03;4,2;0,56
5,71E-03;4,4;0,52
5,71E-03;4,4;0,52
5,72E-03;4,6;0,52
5,72E-03;4,4;0,52
5,72E-03;4,4;0,56
5,73E-03;4,6;0,48
5,73E-03;4,4;0,52
5,74E-03;4,6;0,56
5,74E-03;4,6;0,52
5,74E-03;4,6;0,56
5,75E-03;4,6;0,48
5,75E-03;4,6;0,52
5,76E-03;4,2;0,52
5,76E-03;4,4;0,52
5,76E-03;4,4;0,44
5,77E-03;4,6;0,48
5,77E-03;4,6;0,52
5,78E-03;4,4;0,44
5,78E-03;4,2;0,44
5,78E-03;4,4;0,44
5,79E-03;4,6;0,4
5,79E-03;4,6;0,48
5,80E-03;4,2;0,36
5,80E-03;4,6;0,48
5,80E-03;4,6;0,4
5,81E-03;4,6;0,4
5,81E-03;4,4;0,44
5,82E-03;4,4;0,4
5,82E-03;4,6;0,4
5,82E-03;4,4;0,32
5,83E-03;4;0,4
5,83E-03;4,4;0,52
5,84E-03;4,6;0,44
5,84E-03;4,6;0,48
5,84E-03;4,2;0,4
5,85E-03;4,6;0,44
5,85E-03;4,4;0,36
5,86E-03;4,2;0,4
5,86E-03;4,6;0,36
5,86E-03;4,6;0,36
5,87E-03;4,6;0,4
5,87E-03;4,2;0,28
5,88E-03;4,2;0,4
5,88E-03;4,4;0,36
5,88E-03;4,4;0,32
5,89E-03;4,6;0,4
5,89E-03;4,6;0,36
5,90E-03;4,6;0,28
5,90E-03;4,6;0,44
5,90E-03;4,2;0,36
5,91E-03;4;0,28
5,91E-03;4,6;0,32
5,92E-03;4,6;0,32
5,92E-03;4,4;0,36
5,92E-03;4,2;0,24
5,93E-03;4,6;0,32
5,93E-03;4,2;0,24
5,94E-03;4,6;0,28
5,94E-03;4,4;0,24
5,94E-03;4;0,28
5,95E-03;4,2;0,28
5,95E-03;4,6;0,24
5,96E-03;4,2;0,32
5,96E-03;4,6;0,28
5,96E-03;4,2;0,28
5,97E-03;4,2;0,16
5,97E-03;4,4;0,28
5,98E-03;4,6;0,24
5,98E-03;4,6;0,24
5,98E-03;4,2;0,12
5,99E-03;4,6;0,24
5,99E-03;4,6;0,16
6,00E-03;4,2;0,2
6,00E-03;4,4;0,2
6,00E-03;4,4;0,2
6,01E-03;4,6;0,2
6,01E-03;4,4;0,24
6,02E-03;4,6;0,2
6,02E-03;4,6;0,12
6,02E-03;4,6;0,2
6,03E-03;4,6;0,24
6,03E-03;4,4;0,24
6,04E-03;4;0,16
6,04E-03;4,2;0,16
6,04E-03;4,6;0,08
6,05E-03;4,2;0,16
6,05E-03;4;0,16
6,06E-03;4,8;0,16
6,06E-03;4,4;0,08
6,06E-03;4,4;0,16
6,07E-03;4,2;0,16
6,07E-03;4,6;0,16
6,08E-03;4,4;0,12
6,08E-03;4;0,12
6,08E-03;4,2;0,12
6,09E-03;4,6;0,04
6,09E-03;4,6;0,08
6,10E-03;4,6;0,16
6,10E-03;4,6;0,12
6,10E-03;4,2;0,12
6,11E-03;4,4;0,12
6,11E-03;4;0,12
6,12E-03;4,4;0
6,12E-03;4,2;0,04
6,12E-03;4,4;0,04
6,13E-03;4,6;0,04
6,13E-03;4,4;0,08
6,14E-03;4,4;0,08
6,14E-03;4,6;0,12
6,14E-03;4,2;0,08
6,15E-03;4,2;0
6,15E-03;4,4;0,08
6,16E-03;4,2;0,04
6,16E-03;4;0,08
6,16E-03;4,2;0
6,17E-03;4,4;0,08
6,17E-03;4,6;0
6,18E-03;4,6;0,04
6,18E-03;4,4;0,04
6,18E-03;4,4;0,08
6,19E-03;4,4;-0,04
6,19E-03;4,6;0
6,20E-03;4,4;-0,04
6,20E-03;4,6;0
6,20E-03;4,4;-0,04
6,21E-03;4,2;0
6,21E-03;4,6;0,12
6,22E-03;4,6;-0,04
6,22E-03;4;0,04
6,22E-03;4,6;-0,08
6,23E-03;4;-0,04
6,23E-03;4,4;-0,12
6,24E-03;4,2;0
6,24E-03;4,6;0
6,24E-03;4,2;0,04
6,25E-03;4,2;-0,12
6,25E-03;4,2;-0,08
6,26E-03;4;0
6,26E-03;4,2;-0,08
6,26E-03;4,6;-0,08
6,27E-03;4,6;-0,04
6,27E-03;4,2;-0,04
6,28E-03;4,4;-0,08
6,28E-03;4,2;-0,04
6,28E-03;4;0
6,29E-03;4,6;-0,08
6,29E-03;4,2;-0,04
6,30E-03;4,4;-0,12
6,30E-03;4,2;-0,04
6,30E-03;4;-0,04
6,31E-03;4,6;-0,12
6,31E-03;4,2;-0,08
6,32E-03;4,2;0
6,32E-03;4;-0,04
6,32E-03;4,4;-0,12
6,33E-03;4,4;-0,16
6,33E-03;3,8;-0,08
6,34E-03;4,6;-0,16
6,34E-03;4,2;-0,12
6,34E-03;4,2;-0,08
6,35E-03;4,4;-0,16
6,35E-03;4,2;-0,16
6,36E-03;4,4;-0,12
